"標題","連結","日期",
"本週發行量加權股價指數跌幅約為2.16%，上市股票總市值達47.63兆元。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b7018194f9575c0240","111年06月24日",
"台灣三洋電機股份有限公司等3家上市公司預計於111年7月份假證交所場地自行舉辦法人說明會","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b7018194767fe6023b","111年06月24日",
"除權息旺季將至 提醒投資人留意手中信用交易股票之除權息時程","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b701818ff6d9a70234","111年06月23日",
"兆豐投信募集發行之兆豐洲際半導體ETF，將於6月27日掛牌上市","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b701818fdeae44022d","111年06月23日",
"臺灣證券交易所對台灣氣立股份有限公司違反重大訊息規定，處以新台幣3萬元違約金。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b701818f713ed60225","111年06月23日",
"111年6月23日除息影響加權股價指數","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b701818aae8fc50220","111年06月22日",
"臺灣證券交易所對世紀鋼鐵結構股份有限公司違反重大訊息規定，處以新台幣三萬元違約金。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b7018185c0937b021c","111年06月21日",
"全體證券商111年5月份稅後淨利27.54億元，累計稅後淨利154.62億元","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70181859160a60218","111年06月21日",
"證交所金融教育校園講座精彩實況上線分享","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b701817fb8a10b0211","111年06月20日",
"上週外資在集中市場賣超1,078.10億元，賣超聯電12.93萬張最多，另買超群創3.16萬張最多。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b701817f095186020d","111年06月20日",
"本週發行量加權股價指數跌幅約為4.97%，上市股票總市值達48.66兆元。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70181710aafb40208","111年06月17日",
"自6月27日起，證交所盤中每5秒公布即時報酬指數","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b7018170e89b6f0203","111年06月17日",
"自6/20起，網路查詢集中市場個人交易資訊免費！","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b7018170cfd8da01ff","111年06月17日",
"證交所新增公司行號員工暨親屬委託查詢證券開戶及交易資料作業程序","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b7018170cb681301fb","111年06月17日",
"「濾能股份有限公司」(證券代號：6823)採競價拍賣方式辦理承銷，於今(6/16)日順利完成。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b701816beeb54f01f4","111年06月16日",
"「台灣醣聯生技醫藥股份有限公司」國內第三次有擔保轉換公司債(證券代號:41683)採競價拍賣方式辦理承銷，於今(6/16)日順利完成。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b701816bed158901f0","111年06月16日",
"「采鈺科技股份有限公司」(證券代號：6789)採競價拍賣方式辦理承銷，於今(6/16)日順利完成。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b701816beb9df601ec","111年06月16日",
"111年6月16日除息影響加權股價指數","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b7018166b142c101de","111年06月15日",
"台灣土地開發股份有限公司（公司代號：2841）再次發生存款不足之退票情事。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70181613d27ef01a7","111年06月14日",
"臺灣證券交易所有價證券上市審議委員會審議通過伊雲谷數位科技股份有限公司初次申請股票上市案","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b701815c64695a01a2","111年06月13日",
"上週外資在集中市場賣超414.47億元，賣超新光金8.30萬張最多，另買超友達2.65萬張最多。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b701815bc1a1c9019c","111年06月13日",
"全體上市公司111年5月份當月營收較110年同期成長8.69％，累計營業收入較110年同期成長9.64％","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b701815bba8c2e0198","111年06月13日",
"臺灣證券交易所對台灣土地開發股份有限公司未定期申報資訊違反相關規定，處以新台幣5萬元違約金。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b701814d3889ec0194","111年06月10日",
"臺灣證券交易所訂於6月13日召開有價證券上市審議委員會第760次會議，將審議伊雲谷數位科技(股)公司之申請股票上市案。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b701814d0233490190","111年06月10日",
"力晶積成電子製造股份有限公司(代號：6770)自本（111）年6月13日起得為融資融券交易","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b701814cf76bb0018c","111年06月10日",
"本週發行量加權股價指數跌幅約為0.56%，上市股票總市值達51.18兆元。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b701814cec6ab60187","111年06月10日",
"「達邁科技股份有限公司」國內第一次無擔保轉換公司債(證券代號:36451)採競價拍賣方式辦理承銷，於今(6/10)日順利完成。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b701814ccf81eb0183","111年06月10日",
"臺灣證券交易所針對商億全球控股有限公司（商億-KY，公司代號: 8482）違反重大訊息規定，處以新臺幣3萬元之違約金。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b701814c36767b017e","111年06月10日",
"臺灣證券交易所股份有限公司召開111年股東常會。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b701814b441a250179","111年06月10日",
"臺灣證券交易所審議通過國泰投信「ICE FactSet全球品牌50指數(ICE FactSet Global Top 50 Brands Index)」ETF標的指數資格認可","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b7018147eef2c80175","111年06月09日",
"臺灣證券交易所針對宏旭控股股份有限公司（宏旭-KY，公司代號: 2243）違反重大訊息規定，處以新臺幣3萬元之違約金。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b7018147d0ae400171","111年06月09日",
"台灣土地開發股份有限公司（公司代號：2841）再次發生存款不足之退票情事。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b701814776d836016c","111年06月09日",
"證交所簡化投信投顧事業員工暨親屬查詢證券開戶及交易資料之申請作業","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b7018146839ec80164","111年06月09日",
"臺灣證券交易所對如興公司違反重大訊息規定，處以新台幣3萬元違約金。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b7018142b8500b015b","111年06月08日",
"2022年5月集中市場相關數據","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b7018142af0ad20157","111年06月08日",
"上週外資在集中市場買超322.49億元，買超友達5.42萬張最多，另賣超開發金3.78萬張最多。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70181381c692b0129","111年06月06日",
"證交所推動企業ESG資訊揭露申報 並擴增公司治理中心之企業永續發展專區","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70181380fd5cf0125","111年06月06日",
"北極星藥業集團股份有限公司 Polaris Group (簡稱：北極星藥業-KY）股票自111年6月6日開始上市買賣","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b7018123ba1c0c0120","111年06月02日",
"本週發行量加權股價指數漲幅約為1.76%，上市股票總市值達51.41兆元。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b7018123b50c6b011b","111年06月02日",
"「萬旭電業股份有限公司」國內第二次有擔保轉換公司債(證券代號:61342)採競價拍賣方式辦理承銷，於今(6/2)日順利完成。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70181231ca73c0116","111年06月02日",
"臺灣證券交易所對樂士股份有限公司違反重大訊息規定，處以新台幣3萬元違約金。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b701811ebc4eef010f","111年06月01日",
"證交所公布110年度本國上市公司全體員工薪酬資訊","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b701811eba2ddd010b","111年06月01日",
"111年截至5月底權證發行與交易統計","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b701811e8bc6240106","111年06月01日",
"111年5月份權證發行與交易統計","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b701811e8aa76f0102","111年06月01日",
"宅在家學習網新推出信用交易說明及定期定額投資影片","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b701811e86e03b00fe","111年06月01日",
"晉弘科技股份有限公司股票自111年6月1日開始上市買賣","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70181190e075400f5","111年05月31日",
"元大證券發行之元大特選臺灣IC設計產業代表報酬指數ETN，將於6月1日掛牌上市","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b701811470f09800eb","111年05月30日",
"臺灣證券交易所有價證券上市審議委員會審議通過汎銓科技股份有限公司初次申請股票上市案","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70181146c2c3600e7","111年05月30日",
"上市金融控股公司111年第1季財務報告均已完成申報作業","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70181145418f100e1","111年05月30日",
"「達航科技股份有限公司」(證券代號：4577)採競價拍賣方式辦理承銷，於今(5/30)日順利完成。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b7018114257e1c00dc","111年05月30日",
"證交所宣導短片 定期定額投資股票與ETF","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b7018113911f2f00d6","111年05月30日",
"上週外資在集中市場買超77.31億元，買超群創5.84萬張最多，另賣超新光金12.32萬張最多。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b7018113214c2d00d2","111年05月30日",
"台灣土地開發股份有限公司（公司代號：2841）再次發生存款不足之退票情事。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b7018104ef966200ce","111年05月27日",
"本週發行量加權股價指數漲幅約為0.75%，上市股票總市值達50.53兆元。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b7018104c0b03500c9","111年05月27日",
"「開曼商豐祥控股股份有限公司」國內第一次無擔保轉換公司債(證券代號:52881)採競價拍賣方式辦理承銷，於今(5/27)日順利完成。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70181043aa19e00c3","111年05月27日",
"臺灣證券交易所訂於5月30日召開有價證券上市審議委員會第759次會議，將審議汎銓科技(股)公司之申請股票上市案。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70180ffe92e9300bf","111年05月26日",
"臺灣證券交易所對中福國際股份有限公司違反重大訊息規定，處以新台幣5萬元違約金。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70180ffcbcc6d00ba","111年05月26日",
"111年基礎建設主題式業績發表會圓滿結束","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70180ff9bc4c500b5","111年05月26日",
"中國電器股份有限公司等5家上市公司預計於111年6月份假證交所場地自行舉辦法人說明會","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70180ff86fd4700b1","111年05月26日",
"鼎恒數位科技(股)公司於111年5月26日送件申請股票上市","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70180ff78c5f4009f","111年05月26日",
"「維田科技股份有限公司」國內第一次無擔保轉換公司債(證券代號:65701)採競價拍賣方式辦理承銷，於今(5/25)日順利完成。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70180f9e3d4280096","111年05月25日",
"引資不受時區限制，證交所與永豐金證券引資活動圓滿落幕","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70180f8ca9d2b0092","111年05月25日",
"「八貫企業股份有限公司」國內第一次有擔保轉換公司債（證券代號：13421）採競價拍賣方式辦理承銷，於今(5/24)日順利完成。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70180f524eb840089","111年05月24日",
"森崴能源自本（111）年5月24日起得為融資融券交易","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70180f01848750084","111年05月23日",
"上市公司111年第1季財務報告之每股淨值資料符合應暫停及恢復融資融券交易之名單","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70180f012585a0080","111年05月23日",
"上週外資在集中市場買超21.81億元，買超聯電9.18萬張最多，另賣超新光金8.70萬張最多。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70180efea292d0079","111年05月23日",
"客思達股份有限公司（客思達-KY，證券代號：2936）有價證券自111年6月27日起終止上市","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70180e0e5a8cc006b","111年05月20日",
"本週發行量加權股價指數漲幅約為1.97%，上市股票總市值達50.15兆元。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70180e0d78f870066","111年05月20日",
"證交所提醒民眾慎防投資詐騙訊息","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70180e0cacf710061","111年05月20日",
"永豐投信募集發行之永豐臺灣優選入息存股ETF，將於5月24日掛牌上市","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70180e082f0e3005d","111年05月20日",
"「北極星藥業集團股份有限公司」（證券代號：6550）採競價拍賣方式辦理承銷，於今(5/20)日順利完成。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70180e07c23790059","111年05月20日",
"全體證券商111年04月份稅後淨利14.39億元，累計稅後淨利127.08億元","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70180e075ab910055","111年05月20日",
"鼎基先進材料股份有限公司股票自111年5月20日開始上市買賣","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70180dbd4a54c0050","111年05月19日",
"互億科技股份有限公司（公司代號：6172）上市有價證券將於111年6月29日終止上市","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70180dbc48dcf004c","111年05月19日",
"臺灣證券交易所對台灣土地開發股份有限公司董事會績效評估及公司治理主管設置違反相關規定，處以新台幣7萬元違約金。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70180db6abcc80047","111年05月19日",
"富邦投信募集發行之富邦全球入息不動產與基礎建設ETF，將於5月20日掛牌上市","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70180d6bdfd3d0042","111年05月18日",
"臺灣證券交易所有價證券上市審議委員會審議通過天二科技股份有限公司初次申請股票上市案","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70180d68858c0003e","111年05月18日",
"「晉弘科技股份有限公司」（證券代號：6796）採競價拍賣方式辦理承銷，於今(5/18)日順利完成。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70180d6271ce50039","111年05月18日",
"111年第2季「第一上市公司線上財務業務說明會」圓滿落幕","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70180d18220570035","111年05月17日",
"自111年5月19日起，台開及互億併案停止買賣、東華、倫飛及誠研恢復交易方法、千興及中視取消分盤集合競價交易方式（仍列為變更交易方法）。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70180d1432c190030","111年05月17日",
"全體上市公司111年第1季營收獲利亮眼","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70180d10c9239002c","111年05月17日",
"111年第2季得為上市認購（售）權證（含牛熊證）之標的證券","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70180d02e0fcb0028","111年05月17日",
"本國及第一上市公司(不含金融控股公司)除全友、康控-KY、台開及互億外，均已申報111年第1季財務報告","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70180cc580e2e001c","111年05月16日",
"臺灣證券交易所訂於5月18日召開有價證券上市審議委員會第758次會議，將審議天二科技(股)公司之申請股票上市案。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70180cc386b3e0018","111年05月16日",
"上週外資在集中市場賣超450.89億元，賣超新光金10.66萬張最多，另買超臺企銀4.12萬張最多。","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70180caf9eade0012","111年05月16日",
"媒體報導證券商5月13日申報投資人小額違約交割","https://www.twse.com.tw/zh/about/news/news/content.html?ff80808180c655b70180c684f7ce0005","111年05月15日",
"臺灣證券交易所舉辦證券業永續發展轉型執行策略宣導座談會","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb0180bcf7fb120b33","111年05月13日",
"大華銀投信募集發行之大華元宇宙科技50 ETF，將於5月17日掛牌上市","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb0180bcca887d0b2e","111年05月13日",
"臺灣證券交易所接獲亞洲教育平台股份有限公司(代號：6764)函知撤回其股票上市申請案","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb0180bcc4fbe30b2a","111年05月13日",
"本週發行量加權股價指數跌幅約為3.51%，上市股票總市值達49.18兆元。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb0180bcbeed9c0b26","111年05月13日",
"證交所行銷臺股，與永豐金證券再次攜手舉辦線上臺灣投資說明會","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb0180bc1825b90b20","111年05月13日",
"2022年第2季MSCI指數臺股權重調整結果","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb0180bc0cdcb60b1a","111年05月13日",
"「基礎建設」主題式業績發表會於5月24日起陸續登場","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb0180b7487a130b0e","111年05月12日",
"臺灣證券交易所對長榮海運股份有限公司違反資訊申報規定，處以新台幣5萬元違約金。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb0180b2a848a70b0a","111年05月11日",
"來頡科技股份有限公司股票自111年5月12日開始上市買賣","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb0180b29fd8a60b06","111年05月11日",
"先了解投資風險，才能贏在起跑點","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb0180b1e207770b01","111年05月11日",
"證交所於5月17日舉辦2場「第一上市公司線上財務業務說明會」","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb0180b1da736f0afd","111年05月11日",
"全體上市公司111年4月份當月營收較110年同期成長1.66％，累計營業收入較110年同期成長9.89％","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb0180b1c5f2b00af9","111年05月11日",
"台灣土地開發股份有限公司（公司代號：2841）再次發生存款不足之退票情事","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb0180ad69e9a60af1","111年05月10日",
"「正基科技股份有限公司」(證券代號：6546)採競價拍賣方式辦理承銷，於今(5/10)日順利完成。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb0180aceb70690aea","111年05月10日",
"2022年4月集中市場相關數據","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb0180a8a63ac50ae0","111年05月09日",
"自111年5月11日起，台灣土地開發股份有限公司（公司簡稱：台開，公司代號：2841）上市有價證券併案停止買賣。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb0180a867794d0adc","111年05月09日",
"臺灣證券交易所對中國信託金融控股股份有限公司違反重大訊息規定，處以新台幣參萬元違約金。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb0180a8253de10ad8","111年05月09日",
"上週外資在集中市場賣超193.57億元，賣超新光金16.13萬張最多，另買超友達5.90萬張最多。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb0180a6c2a3ef0ad3","111年05月09日",
"本週發行量加權股價指數跌幅約為1.11%，上市股票總市值達50.94兆元。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb01809898a5c50aa5","111年05月06日",
"全訊自本（111）年5月9日起得為融資融券交易","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb0180986997670aa1","111年05月06日",
"宜新實業自本（111）年5月9日起得為融資融券交易","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb018098615ca80a9b","111年05月06日",
"「鈺鎧科技股份有限公司」（證券代號：5228）採競價拍賣方式辦理承銷，於今(5/6)日順利完成。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb01809854df250a95","111年05月06日",
"「鼎基先進材料股份有限公司」（證券代號：6585）採競價拍賣方式辦理承銷，於今(5/6)日順利完成。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb0180984f4ad10a91","111年05月06日",
"台灣精銳科技股份有限公司股票自111年5月9日開始上市買賣","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb0180984837e10a8b","111年05月06日",
"臺灣經濟成長動能持續，投資大眾應理性因應","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb01809845ebeb0a89","111年05月06日",
"111年共計3家上市公司產業類別調整","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb018093cc23b70a83","111年05月05日",
"臺灣證券交易所對台灣土地開發股份有限公司違反重大訊息規定，處以新台幣5萬元違約金。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb0180935a8a8d0a7e","111年05月05日",
"上市公司111年第1季財務報告公告申報期限及注意事項","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb01808e9dbac50a7a","111年05月04日",
"伊雲谷數位科技(股)公司於111年5月4日送件申請股票上市","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb01808e76af790a75","111年05月04日",
"台灣土地開發股份有限公司（公司代號：2841）再次發生存款不足之退票情事。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb01808e68e6530a71","111年05月04日",
"證交所前進臺北商業大學辦理大專院校金融教育實體講座","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb01808e2b2bcc0a6c","111年05月04日",
"宅在家學習網新推出股東會說明及公告快易查影片","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb018088e754700a62","111年05月03日",
"111年截至4月底權證發行與交易統計","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb0180888b59870a5c","111年05月03日",
"111年4月份權證發行與交易統計","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb0180888586b10a58","111年05月03日",
"上週外資在集中市場賣超870.41億元，賣超新光金18.46萬張最多，另買超友達5.51萬張最多。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb01808826dafd0a52","111年05月03日",
"越南製造加工出口控股有限公司臺灣存託憑證(證券簡稱：越南控-DR，證券代號：9110)自111年5月4日起變更交易方法。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb0180748a35330a3d","111年04月29日",
"本週發行量加權股價指數跌幅約為2.54%，上市股票總市值達51.49兆元。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb0180748643e30a39","111年04月29日",
"「濟南大自然新材料股份有限公司」國內第三次無擔保轉換公司債(證券代號: 47633)採競價拍賣方式辦理承銷，於今(4/29)日完成。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb018074807c820a35","111年04月29日",
"證交所舉辦「111年度ETF競賽」","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb01807327fdb30a30","111年04月29日",
"臺灣證券交易所股份有限公司公告召開111年股東常會","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb01806f951d370a2c","111年04月28日",
"延長撮合間隔時間之有價證券交易資訊揭露新變革","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb01806f610c600a23","111年04月28日",
"第八屆(110年度)公司治理評鑑結果公告","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb01806f4918fb0a1f","111年04月28日",
"效率、便利、國際化「公告快易查(ezSearch)」4月28日上線","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb01806a507fb70a1a","111年04月27日",
"「來頡科技股份有限公司」（證券代號：6799）採競價拍賣方式辦理承銷，於今(4/27)日順利完成。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb01806a44bca90a16","111年04月27日",
"臺股基本面良好，全體上市公司111年第一季營收仍維持大幅成長","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb0180699abf330a12","111年04月27日",
"臺灣證券交易所對鴻準精密工業股份有限公司違反重大訊息規定，處以新台幣3萬元違約金。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb01806572d95f0a0c","111年04月26日",
"台灣土地開發股份有限公司（公司代號：2841）再次發生存款不足之退票情事。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb0180656bae720a08","111年04月26日",
"利華羊毛工業股份有限公司等4家上市公司預計於111年5月份假證交所場地自行舉辦法人說明會","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb0180656385390a04","111年04月26日",
"「茂為歐買尬數位科技股份有限公司」國內第一次有擔保轉換公司債（證券代號：36871）採競價拍賣方式辦理承銷，於今(4/26)日順利完成。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb0180655818140a00","111年04月26日",
"證交所致力與證券商共同活絡ETN市場，滿足多樣投資需求","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb0180654d73df09fc","111年04月26日",
"「公告快易查(ezSearch)」將於4月28日上線 投資人服務再升級","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb018065082ffa09f7","111年04月26日",
"元大台商50 ETF(0054)將自111年5月27日起終止上市","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb0180600f0e9809e5","111年04月25日",
"證交所呼籲投資人應理性面對臺股近期波動","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb01805f55954909e0","111年04月25日",
"上週外資在集中市場賣超230.56億元，賣超新光金28.26萬張最多，另買超華航15.04萬張最多。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb01805eba4bf009dc","111年04月25日",
"證交所與寬量國際聯手推動創新板，引資活動圓滿完成","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb01805eb335e709d8","111年04月25日",
"本週發行量加權股價指數漲幅約為0.12%，上市股票總市值達52.81兆元","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb0180506e011809ca","111年04月22日",
"峰源集團股份有限公司 FY Group Ltd.(簡稱：峰源-KY）股票自111年4月25日開始上市買賣","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb01805053c30209c2","111年04月22日",
"「台灣精銳科技股份有限公司」（證券代號：4583）採競價拍賣方式辦理承銷，於今(4/22)日順利完成。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb01804fe355d609bc","111年04月22日",
"元大證券發行之元大特選臺灣綠能報酬指數ETN，將於4月25日掛牌上市","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb01804b8af3e409b5","111年04月21日",
"全體證券商111年03月份稅後淨利53.58億元，累計稅後淨利112.69億元","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb01804aa9398b09af","111年04月21日",
"兆豐電菁英30N(020004)、永昌中小300N(020006)及元大特股高息N(020008)將自111年5月3日起終止上市","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb01804647e8bd09a5","111年04月20日",
"富蘭克林華美投信募集發行FT臺灣Smart ETF，將於4月21日掛牌上市","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb0180412ef2c9099f","111年04月19日",
"汎銓科技(股)公司於111年4月19日送件申請股票上市","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb01804126fed6099b","111年04月19日",
